gene_id	GTEX-N7MT-0826-SM-EV794	GTEX-P78B-2326-SM-EZ6KO	GTEX-Q2AG-2326-SM-EZ6KY	GTEX-S32W-1526-SM-4AD6Z	GTEX-S341-1126-SM-4AD6T	GTEX-S4UY-1426-SM-4AD6Y	GTEX-T5JW-0726-SM-4DM6D	GTEX-TSE9-2826-SM-4DXTF	GTEX-U3ZN-1626-SM-4DXTZ
ENSG00000206900.1	0	0	0	0	0	0	0	0	0
ENSG00000171004.18	1.503	6.733	1.175	2.666	2.062	2.551	1.232	2.069	0.4415
ENSG00000235849.1	0	0	0	0	0	0	0	0	0
ENSG00000227064.1	0	0	0	0	0	0	0	0	0
ENSG00000134588.12	0	0.01822	0	0.02543	0.04586	0.02654	0	0	0
ENSG00000225949.1	0	0	0	0	0	0	0	0	0
ENSG00000207100.1	0	0	0	0	0	0	0	0	0
ENSG00000183434.9	0.07045	0	0	0.06274	0.05657	0	0	0	0
ENSG00000202199.1	0	0	0	0	0	0	0	0	0
ENSG00000076716.8	15.55	15.65	16.33	12.44	35.09	25.03	4.588	21.5	3.176
ENSG00000206765.1	0	0	0	0	0	0	0	0	0
ENSG00000147257.13	9.147	17.73	63.77	16.39	39.09	20.09	10.14	33.41	6.625
ENSG00000227008.2	10.67	9.348	12.81	3.674	3.427	3.041	5.045	5.469	2.241
ENSG00000233260.1	0	0	0	0	0.107	0	0	0	0
ENSG00000232068.1	0	0	0	0	0	0	0	0	0
ENSG00000200572.1	0	0	0	0	0	0	0	0	0
ENSG00000224908.1	0	0	0.9922	0	0	0	0.2613	0.2158	0.1955
ENSG00000283638.2	0	0.01112	0	0	0.01399	0	0	0	0
ENSG00000232664.2	0	0	0	0	0	0	0	0	0
ENSG00000203952.9	0.2645	0.6961	0.5009	1.266	0.9027	1.045	0.403	0.3026	0.4386
ENSG00000214961.2	0	0	0.07261	0	0	0	0	0	0
ENSG00000156531.16	9.93	10.67	8.917	8.718	8.845	10.55	7.609	7.062	8.931
ENSG00000165704.14	23.72	24.39	16.9	39.27	24.35	28.65	23.67	27.09	25.93
ENSG00000226107.1	3.686	2.09	1.896	2.371	1.48	1.142	0.6808	1.312	0.849
ENSG00000216001.3	0	0	0	0	0	0	0	0	0
ENSG00000199132.1	0	0	0	0	0	0	0	0	0
ENSG00000207755.3	0	0	0	0	0	0	0	0	0
ENSG00000207784.3	0	0	0	0	0	0	0	0	0
ENSG00000223749.9	56.61	301.8	45.4	23.54	49.87	65.15	23.28	57.11	1.479
ENSG00000208005.1	0	0	0	0	0	0	0	0	0
ENSG00000284231.1	0	0	0	0	0	0	0	0	0
ENSG00000227060.6	6.12	11.38	5.151	1.102	3.66	2.36	1.082	4.35	0.108
ENSG00000170965.9	0	0.1182	0.05199	0.05502	0.124	0.08612	0	0	0.1024
ENSG00000235813.1	0.1262	0.1208	0.1593	0	0.05066	0.7037	0	0.231	0
ENSG00000236509.2	0	0.1586	0.6279	0	0.2995	1.387	0	0.6828	0
ENSG00000237432.2	0	0.3244	0.2568	0	0.1633	0.378	0	0.1862	0
ENSG00000199920.1	0	0	0	0	0	0	0	0	0
ENSG00000156504.16	46.94	38.27	39.73	33.93	34.98	33.65	23.67	29.63	26.51
ENSG00000280249.1	0	0	0	0	0	0	0	0	0
ENSG00000156500.14	3.682	1.856	1.447	1.468	2.034	2.354	1.139	2.123	1.021
ENSG00000101928.12	12.41	17.04	12.03	9.221	11.19	17.62	16.94	10.41	30.21
ENSG00000207081.1	0	0	0	0	0	0	0	0	0
ENSG00000236091.1	0	0	0	0.1097	0.04945	0	0.3412	0	0.2042
ENSG00000231929.2	0	0.2538	0.3349	0.08858	0	0	0.1102	0	0
ENSG00000184785.5	40.65	29.15	41.8	43.92	52.35	46.23	10.08	48.46	3.099
ENSG00000212747.4	21.44	43.85	38.62	52.94	57.63	62.31	34.77	35.94	29.74
ENSG00000134590.13	234.9	443.6	485.2	464.8	465.8	494	278.9	393.4	232.5
ENSG00000203950.6	94.69	136.6	149.2	126.1	145.2	146.5	101.5	156.5	79.52
ENSG00000228372.7	0	0	0	0	0	0	0	0	0
ENSG00000234228.1	0	0.05165	0	0	0	0	0	0	0
ENSG00000196972.8	8.822	8.98	11.37	4.236	8.942	6.773	6.35	8.867	4.339
ENSG00000224107.5	0	0	0.1423	0	0	0	0	0	0
ENSG00000223809.1	0	0	0	0	0	0	0	0	0
ENSG00000232582.1	0	0	0	0	0	0	0	0	0
ENSG00000169551.12	0	0	0	0	0.05488	0	0	0	0
ENSG00000236491.1	0.08107	0	0	0.2888	0	0.226	0	0	0
ENSG00000228922.1	0	0	0	0	0	0	0	0	0
ENSG00000269833.2	0	0	0	0	0	0	0	0	0
ENSG00000186376.14	13.6	10.71	13.8	8.974	12.98	11.62	7.521	5.18	4.872
ENSG00000238210.3	0	0.174	0	0.08096	0.146	0	0	0.1664	0.07538
ENSG00000274024.1	0.2084	0.1994	0.2192	0.0464	0.251	0.6295	0	0	0.1728
ENSG00000283644.1	0	0	0	0	0	0	0	0	0
ENSG00000173275.12	10.02	6.822	6.467	4.479	8.568	9.608	6.066	11.61	3.296
ENSG00000229015.2	0	0.1865	0	0	0	0	0	0	0
ENSG00000178947.8	10.66	4.7	8.733	2.358	5.397	3.429	2.019	6.929	2.224
ENSG00000201440.1	1.505	0.6399	0.4221	0	0	0.4661	0.5558	0	0
ENSG00000225769.1	0	0.01331	0.01755	0	0	0.01938	0.03467	0.01909	0
ENSG00000273988.1	0	0	0	0	0	0	0	0	0
ENSG00000271158.1	0	0	0	0	0.08222	0.09516	0	0	0
ENSG00000225235.1	0.6468	0.3095	0.2722	0.288	0	0.1503	1.254	0.296	0
ENSG00000165359.15	33.6	30.6	50.16	15.33	24.73	20.92	15.5	21.81	11.17
ENSG00000237833.1	0	0.05273	0	0.03681	0	0	0	0.03783	0
ENSG00000224539.1	0	0	0	0.03118	0.01406	0	0	0	0
ENSG00000277486.1	0	0	0	0	0	0	0	0	0
ENSG00000198022.6	0	0	0	0	0	0	0	0	0
ENSG00000274601.1	0	0	0	0	0	0	0	0	0
ENSG00000268940.5	0	0	0	0	0	0	0	0	0
ENSG00000233861.1	0	0	0	0	0	0	0	0	0
ENSG00000238200.1	0	0	0	0	0	0	0	0	0
ENSG00000269096.6	0	0	0	0.1356	0	0	0	0	0
ENSG00000228836.8	0	0	0	0	0	0	0	0	0
ENSG00000278289.4	0	0	0	0	0	0	0	0	0
ENSG00000271449.7	0	0	0	0	0	0	0	0	0
ENSG00000273696.4	0	0	0	0	0	0	0	0	0
ENSG00000278085.4	0	0	0	0	0	0	0	0	0
ENSG00000270946.5	0	0	0	0	0	0	0	0	0
ENSG00000269586.7	0	0	0	0.1042	0.04696	0	0	0	0
ENSG00000181433.9	0.04008	0	0	0.01785	0	0	0	0.03669	0
ENSG00000230162.1	0.6263	0.8324	0.7467	0.6507	0.04191	0.4365	0.1157	0.09554	0.04327
ENSG00000169446.5	28.84	22.33	32.34	31	36.3	25.83	17.83	39.7	12.9
ENSG00000198689.10	10.59	10.33	11.42	9.246	11.95	10.79	6.931	11.53	9.375
ENSG00000219930.4	0	0	0	0	0	0	0	0	0
ENSG00000231513.3	0.2303	0.1469	0	0	0	0.107	0	0.1054	0
ENSG00000239080.1	0	0	0	0	0	0	0	0	0
ENSG00000022267.16	241.1	262	566.8	176.2	754.2	573.9	68.26	523	13.82
ENSG00000129680.15	16.2	13.46	17.96	11.72	17.05	13.34	5.197	15.01	1.791
ENSG00000230079.1	0.1834	0	0.1157	0.08165	0	0.08521	0	0.04196	0
ENSG00000156920.10	0.047	0.007496	0	0.03662	0.09906	0.02184	0	0.3119	0.009742
ENSG00000102239.4	0	0.01333	0.07033	0	0.05032	0	0.0463	0	0
ENSG00000102241.11	64.86	73.48	68.55	74.15	83.44	75.47	46.39	70.22	33.05
ENSG00000102243.12	0.07681	0.0735	0	0.0684	0.1234	0.03569	0.08512	0	1.083
ENSG00000216060.1	0	0	0	0	0	0	0	0	0
ENSG00000199424.1	0	0	0	0	0	0	0	0	0
ENSG00000252320.1	0	0	0	0	0	0	0	0	0
ENSG00000233093.5	1.208	0.7705	0.4357	0.2305	0.3464	0	0.1912	0	0.3577
ENSG00000102245.7	0.684	0.2078	0.05483	0.7832	1.595	0.7265	0.4331	0.1789	0.6211
ENSG00000129675.15	32.89	24.96	29.6	11.89	28.51	19.98	5.882	20.43	2.738
ENSG00000212510.1	0	0.7057	0	0	0	0	0	0	0
ENSG00000271339.1	0	0	0	0	0	0.1096	0	0	0.1955
ENSG00000231164.1	0	0	0.2779	0	0	0.1534	0.1829	0.2267	0.2738
ENSG00000225125.2	11.38	9.569	9.049	1.77	9.214	5.039	2.503	11.08	1.723
ENSG00000202279.1	1.208	1.156	0.5083	0	0	0	0	0.5528	0
ENSG00000232611.1	14.23	9.265	10.23	5.02	4.416	4.879	2.745	10.55	2.073
ENSG00000225400.1	46.25	23.46	35.06	5.629	12	10.95	1.91	25.24	4.526
ENSG00000147274.14	189.5	128.8	138.5	108.6	124.6	121.3	68.12	142.1	55.3
ENSG00000206979.1	0	0	0	0	0	0	0	0	0
ENSG00000234062.7	7.142	4.568	3.086	3.079	2.37	3.214	2.109	4.747	2.215
ENSG00000232379.1	0	0	0	0	0	0	0	0	0
ENSG00000237307.2	0.663	0.1692	0.2232	0.1968	0.1952	0.1232	0.1225	0.08091	0.1099
ENSG00000165370.1	0	0	0	0	0.1245	0.07204	0	0	0
ENSG00000214748.2	0	0	0	0	0	0	0	0	0
ENSG00000237584.1	0	0	0	0	0.08208	0	0	0	0
ENSG00000224765.1	0	0	0	0	0	0	0	0	0
ENSG00000156925.11	0	0	0	0.02549	0.02298	0.0266	0	0.02619	0
ENSG00000283692.1	0	0	0	0	0	0	0	0	0
ENSG00000239579.3	0	0	0	0	0	0	0	0	0
ENSG00000229562.1	0.1373	0.0438	0	0	0.05513	0	0	0	0
ENSG00000222114.1	0	0	0	0	0	0	0	0	0
ENSG00000252163.1	0	0	0	0	0	0	0	0	0
ENSG00000183981.8	0	0	0	0	0	0	0	0	0
ENSG00000214930.2	0	0	0	0	0	0	0	0	0
ENSG00000129682.15	4.116	3.173	5.448	1.565	3.646	2.049	0.6986	2.258	0.1397
ENSG00000207800.3	0	0	0	0	0	0	0	0	0
ENSG00000226031.5	1.936	1.351	1.426	0.7006	1.895	0.6187	0.4024	1.108	0.1003
ENSG00000235975.1	0.6594	0.2103	0.4856	0	0.1324	0	0	0.1509	0
ENSG00000173954.8	0	0	0	0	0	0	0	0	0
ENSG00000232549.1	0	0	0	0	0	0	0	0	0
ENSG00000101981.10	0.04258	0	0	0.1138	0.3077	0	0	0.03897	0.0353
ENSG00000101977.19	0.08292	0.04534	0.05982	0.1477	0.2283	0.08808	0.05251	0.0759	0.01964
ENSG00000238485.1	0	0	0	0	0	0	0	0	0
ENSG00000101974.14	23.47	16.87	19.38	20.36	20.82	19.11	6.72	14.91	3.365
ENSG00000221375.1	0	0	0	0	0	0	0	0	0
ENSG00000252719.1	0	0	0	0	0	0	0	0	0
ENSG00000207633.3	0	0	0	0	0	0	0	0	0
ENSG00000203933.2	0	0	0	0.08229	0.1113	0	0.1024	0	0
ENSG00000233145.1	0	0	0	0	0	0	0	0	0
ENSG00000214653.4	0.1041	0.166	0.08762	0	0.1254	0.04838	0.05768	0.04764	0.1295
ENSG00000241248.3	0	0	0	0	0	0	0	0	0
ENSG00000230707.1	0.2168	0	0.2433	0.7722	0	0.1343	0	0	0.1198
ENSG00000231110.1	0	0	0	0	0	0	0	0	0
ENSG00000224942.1	0	0	0	0.08598	0.07752	0	0	0	0
ENSG00000275268.1	0	0	0	0	0	0	0	0	0
ENSG00000225758.1	0	0	0	0	0	0	0	0	0
ENSG00000134595.8	0.2221	0.3896	0.04673	0.173	0.3566	0.1548	0	0.3557	0
ENSG00000230668.1	0	0	0.3084	0	0.5885	0	0	0	0
ENSG00000203930.10	1.849	0.9414	1.54	0.2979	0.6319	0.4023	0.06541	1.117	0
ENSG00000184258.6	1.326	0.769	0.6594	0.322	0.1452	0.3361	0	0.1655	0
ENSG00000221081.1	0	0	0	0	0	0	0	0	0
ENSG00000229269.1	0	0	0	0	0	0	0	0	0
ENSG00000227234.1	0	0	0	0.1124	0.304	0.2346	0	0	0.1046
ENSG00000207041.1	1.106	0.3529	0.931	0	0.4441	0	0	0	0.4586
ENSG00000214925.3	0	0.2041	0	0	0	0	0	0	0
ENSG00000261212.1	0	0.2133	0.2814	0	0	0.6215	0	0.3061	0
ENSG00000182195.7	53.14	124.8	147.2	80.22	162.2	171.7	44.31	141.9	18.55
ENSG00000198573.6	0	0	0	0	0.2456	0	0	0	0
ENSG00000213423.4	0	0	0.05265	0.1114	0	0.1163	0	0	0
ENSG00000227779.1	0	0	0	0	0	0	0	0	0
ENSG00000277215.1	0.2808	0.04479	0.2954	0	0	0.06525	0	0.257	0
ENSG00000198021.7	0	0	0	0	0	0	0	0	0
ENSG00000203926.4	0	0.05464	0	0	0	0	0	0	0
ENSG00000223438.1	0	0	0	0	0	0	0	0	0
ENSG00000196406.4	0	0	0	0	0	0	0	0	0
ENSG00000165509.13	0.257	0.3553	0.9014	0.2289	0.258	0.3583	0.09495	0.1765	0.03552
ENSG00000155495.8	0	0	0	0.09874	0.08903	0	0	0	0
ENSG00000236205.1	0	0	0	0	0	0	0	0.0539	0
ENSG00000225469.3	0	0	0	0	0.08456	0	0	0	0
ENSG00000250625.1	0	0	0	0	0	0	0	0	0
ENSG00000046774.9	0.05945	0	0	0	0.04774	0	0	0	0
ENSG00000275508.1	0	0	0	0	0	0	0	0	0
ENSG00000201000.1	0	0	0	0	0	0	0	0	0
ENSG00000189326.4	0	0	0	0	0	0	0	0	0
ENSG00000202473.1	0	0	0	0	0	0	0	0	0
ENSG00000199878.1	0	0	0	0	0	0	0	0	0
ENSG00000227303.1	0	0	0	0	0	0	0	0	0
ENSG00000226064.1	0	0	0	0	0	0	0	0	0
ENSG00000235539.1	0	0	0	0	0	0	0	0	0
ENSG00000230130.1	0	0	0	0	0	0	0	0	0
ENSG00000189252.4	0	0	0	0	0	0	0	0	0
ENSG00000179542.15	0.4382	1.19	3.084	0.1537	1.002	0.7713	0.7137	0.2856	0.2092
ENSG00000213924.3	0	0	0	0	0	0	0	0	0
ENSG00000268988.1	0	0	0	0	0.03449	0	0	0	0
ENSG00000225970.1	0	0	0	0	0	0	0	0	0
ENSG00000235729.1	0	0	0	0	0.1385	0	0	0	0
ENSG00000276380.2	0	0	0	0	0	0	0	0.04571	0
ENSG00000224630.2	0	0	0	0	0	0	0	0	0
ENSG00000235598.1	0	0	0	0	0.1691	0	0	0	0
ENSG00000215054.3	0	0	0	0	0	0	0	0	0
ENSG00000201912.1	0	0	0	0	0	0	0	0	0
ENSG00000233548.1	0	0	0	0	0	0	0	0	0
ENSG00000234712.1	0	0	0	0	0	0	0	0	0
ENSG00000203923.4	0	0	0	0.08261	0	0.08621	0	0	0
ENSG00000231093.1	0.06381	0	0	0.05682	0	0	0	0	0
ENSG00000270709.1	0	0	0	0	0	0	0	0	0
ENSG00000279585.1	0	0	0	0	0	0	0	0	0
ENSG00000185985.8	1.061	1.742	3.894	1.802	1.595	1.342	0.3501	0.8194	0.0499
ENSG00000221870.2	0.04849	0.2475	0.653	0.3239	0.4283	0.09013	0	0.04438	0
ENSG00000252219.2	0	0	0	0	0	0	0	0	0
ENSG00000216075.1	0	0	0	0	0	0	0	0	0
ENSG00000216005.1	0	0	0	0	0	0	0	0	0
ENSG00000215943.1	0	0	0	0	0	0	0	0	0
ENSG00000216098.1	0	0	0	0	0	0	0	0	0
ENSG00000216064.1	0	0	0	0	0	0	0	0	0
ENSG00000216056.1	0	0	0	0	0	0	0	0	0
ENSG00000201594.1	0	0	0	0	0	0	0	0	0
ENSG00000234748.1	0	0	0	0	0	0	0	0	0
ENSG00000226388.1	0	0	0	0	0	0	0	0	0
ENSG00000231686.1	0.1797	0.1911	0.1008	0.2667	0.3367	0.2784	0.2655	0.2193	0.09933
ENSG00000235699.2	0	0	0	0	0	0	0	0	0
ENSG00000224440.1	0	0	0	0	0	0	0	0	0
ENSG00000225660.1	0	0	0	0	0	0	0	0	0
ENSG00000271660.1	0	0	0	0	0	0	0	0	0
ENSG00000284377.1	0	0	0	0	0	0	0	0	0
ENSG00000216171.1	0	0	0	0	0	0	0	0	0
ENSG00000207871.2	0	0	0	0	0	0	0	0	0
ENSG00000207873.1	0	0	0	0	0	0	0	0	0
ENSG00000207984.1	0	0	0	0	0	0	0	0	0
ENSG00000207731.1	0	0	0	0	0	0	0	0	0
ENSG00000207969.1	0	0	0	0	0	0	0	0	0
ENSG00000207589.1	0	0	0	0	0	0	0	0	0
ENSG00000252583.2	0	0	0	0	0	0	0	0	0
ENSG00000212013.1	0	0	0	0	0	0	0	0	0
ENSG00000212014.1	0	0	0	0	0	0	0	0	0
ENSG00000208000.1	0	0	0	0	0	0	0	0	0
ENSG00000207641.1	0	0	0	0	0	0	0	0	0
ENSG00000207868.1	0	0	0	0	0	0	0	0	0
ENSG00000207866.1	0	0	0	0	0	0	0	0	0
ENSG00000207867.1	0	0	0	0	0	0	0	0	0
ENSG00000274579.1	0	0	0	0	0	0	0	0	0
ENSG00000228855.1	0	0	0	0	0	0	0	0	0
ENSG00000227505.1	0	0	0	0	0	0	0	0	0
ENSG00000271175.1	0	0	0	0	0	0	0	0	0
ENSG00000202051.1	0	0	0	0	0	0	0	0	0
ENSG00000227083.1	0.2217	0	0.09328	0	0	0	0	0.2029	0
ENSG00000268066.5	0.02815	0.03592	0	0.1504	0	0.02617	0	0	0.04669
ENSG00000274086.1	0	0	0	0	0	0	0	0	0
ENSG00000102081.13	35.41	28.77	31.04	21.58	29.82	30.88	16.58	25.96	16.52
ENSG00000236337.1	4.313	3.743	2.759	1.383	3.048	4.811	2.103	1.895	1.431
ENSG00000176988.8	0.103	0.23	0.04335	0.1835	0.08272	0.1915	0.2283	0.09429	0
ENSG00000201285.1	0	0	0	0	0	0	0	0	0
ENSG00000219507.4	1.727	1.616	5.524	2.358	2.496	2.889	3.317	4.532	3.437
ENSG00000233467.2	0.1368	0.0873	0.1728	0	0.1099	0	0	0.06263	0
ENSG00000176970.8	0	0	0	0	0	0	0	0	0
ENSG00000237741.1	0	0	0	0	0	0	0	0	0
ENSG00000155966.13	0.09296	0.7144	0.9744	0.5983	1.306	0.6716	0.3652	0.2862	0.08408
ENSG00000223516.1	0	0	0	0	0	0	0	0	0
ENSG00000222313.1	0	0	0	0	0	0	0	0	0
ENSG00000242186.1	0	0	0	0	0	0	0.5045	0	0
ENSG00000010404.17	96.34	67.34	79.84	56.51	85.29	61.57	36.12	84.08	45.16
ENSG00000238039.1	12.81	5.072	6.319	8.456	2.837	9.646	2.202	5.053	0.7324
ENSG00000176289.4	0	0.9936	0	1.387	0	0	0	0	0
ENSG00000241769.7	38.23	16.33	17.83	8.512	14.62	19.05	7.39	15.24	7.111
ENSG00000197620.10	10.73	7.344	10.66	7.583	7.585	8.151	9.294	9.282	5.363
ENSG00000283697.2	0	0.05054	0	0	0.1909	0	0.0878	0	0.2628
ENSG00000267978.5	0.06161	0	0	0	0.04948	0	0	0.0282	0
ENSG00000268738.2	0	0.05532	0	0.2703	0	0.4433	0	0.03969	0
ENSG00000269556.7	10.71	12.58	17.64	10.67	13.17	13.84	14.05	13.48	13.1
ENSG00000229322.1	0	0	0	0	0.09994	0	0	0	0
ENSG00000185247.14	0	0.03589	0	0.0501	0.04517	0.07843	0	0	0.1166
ENSG00000228833.1	0	0	0	0	0	0	0	0	0
ENSG00000223377.1	0	0	0	0	0	0	0	0	0
ENSG00000231694.1	0	0	0	0	0	0	0	0	0
ENSG00000235254.3	0.1084	0.06915	0	0	0	0	0	0.09921	0.08987
ENSG00000171116.7	0.2412	0.3077	0.5582	0	0.5326	0.08406	0.2673	0.1656	0.25
ENSG00000123584.7	0	0	0	0	0	0	0	0	0
ENSG00000224732.1	0	0	0	0	0	0	0	0	0
ENSG00000229829.1	0	0	0	0	0.1	0	0	0	0
ENSG00000280752.1	0.08794	0	0	0	0	0	0	0	0
ENSG00000230899.1	0.5102	0.3255	1.396	0.5679	0.3073	0.4742	0.1413	0.1167	0.3173
ENSG00000156009.9	0.4759	0.5752	0.274	0.4907	0.7039	0.2095	0.1943	0.2751	0.04153
ENSG00000197021.8	28.83	27.83	24.92	21.35	22.85	23.12	26.43	26.9	17.24
ENSG00000283463.1	0.3961	0.1011	0.5334	0	0.06362	0	0.3512	0	0.2628
ENSG00000235703.5	21.9	10.43	13	3.788	6.091	5.425	3.011	10.09	2.333
ENSG00000183171.5	0.9666	0.8633	3.045	0.8362	1.22	0.9497	0.6121	0.5814	0.3206
ENSG00000252454.3	0	0	0	0	0	0	0	0	0
ENSG00000234825.3	0.2599	0.3523	0.7655	0.5207	0.5216	0.3321	0.5039	0.446	0.4309
ENSG00000013619.13	8.175	11.42	15.16	33.32	19.5	20.28	2.847	10.93	2.269
ENSG00000171100.14	13.09	8.48	11.34	11.18	13.41	9.875	10.09	8.579	10.91
ENSG00000063601.16	15.65	15.04	14.88	14.2	17.1	14.84	32.35	16.22	31.81
ENSG00000102181.20	33.78	63.21	65.38	40.52	72	56.96	16.45	52.32	5.553
ENSG00000228728.1	0.3594	0.2293	0.2017	0.4268	0.5772	0	0.1328	0	0.7947
ENSG00000230153.5	0	0	0	0	0	0	0	0	0
ENSG00000222796.1	0	0	0	0	0	0	0	0	0
ENSG00000029993.14	2.029	5.958	2.863	2.524	3.21	6.974	8.084	0.8876	11.32
ENSG00000230508.1	0	0.1917	0.4214	0	0.08041	0.3723	0.3329	0.1833	0.08303
ENSG00000270916.1	0	0	0	0	0	0	0	0	0
ENSG00000212595.1	0	0	0	0	0	0	0	0	0
ENSG00000265789.1	0	0	0	0	0	0	0	0	0
ENSG00000234696.1	0	0.02453	0	0.03425	0	0	0	0	0
ENSG00000102195.9	0	0.08076	0	0.05637	0.1271	0	0	0	0
ENSG00000269993.1	0.2518	0.08033	0	0	0.1011	0	0	0	0
ENSG00000228717.1	0	0	0	0	0.06392	0	0	0	0
ENSG00000278724.1	0	0	0	0	0	0	0	0	0
ENSG00000160131.13	16.72	22.13	19.25	20.65	18.76	16.94	14.69	14.7	12.16
ENSG00000270052.1	0.6802	0.1736	1.26	1.09	0.2185	0	0	0	0
ENSG00000214915.3	0	0	0.1033	0	0	0	0	0	0
ENSG00000166049.10	0	0	0	0	0.07032	0	0	0	0
ENSG00000239429.1	0	0	0	0	0	0	0	0	0
ENSG00000130032.15	5.84	20.87	19.8	5.068	12.61	13.06	3.442	10.69	1.65
ENSG00000147378.11	0	0.1409	0.2788	0.1967	0.3103	0.4105	0	0.3032	0.3662
ENSG00000183862.5	0	0.02665	0	0.03719	0.06707	0	0	0	0
ENSG00000229967.1	0	0	0	0	0	0	0	0.03823	0
ENSG00000147381.11	0	0	0	0.03624	0.06534	0.03782	0	0	0
ENSG00000102287.18	110.6	174.9	134.2	55.83	67.03	49.8	77.79	110.9	82.57
ENSG00000284363.1	3.653	0	0.6149	1.301	0.5867	0.6791	0	0	0.6058
ENSG00000283751.1	0	0	0	0	0	0	0	0	0
ENSG00000228965.1	0	0	0	0	0	0.06251	0.1491	0	0.223
ENSG00000242520.5	0	0	0	0.1119	0.1009	0	0.2089	0	1.25
ENSG00000124260.11	0	0.02605	0	0.05454	0.06557	0.03795	0.04525	0	0.22
ENSG00000231937.1	0	0.06852	0	0	0	0	0	0	0.3562
ENSG00000011677.12	0	1.387	0.3326	0.4148	0.8274	0.5772	0.09385	0.3617	0.6437
ENSG00000252205.1	0	0	0	0	0	0	0	0	0
ENSG00000207957.1	0	0	0	0	0	0	0	0	0
ENSG00000211583.3	0	0	0	0	0	0	0	0	0
ENSG00000207818.1	0	0	0	0	0	0	0	0	0
ENSG00000223940.1	0	0	0	0.2184	0.09846	0	0	0	0
ENSG00000268089.2	0.05753	11.83	1.033	7.395	4.728	7.816	3.337	1.167	3.466
ENSG00000269475.2	0	0.07907	0	0.1104	0	0.0576	0.1373	0	0
ENSG00000221867.8	0	0	0	0.1179	0	0.06153	0.11	0	0
ENSG00000268902.3	0	0	0	0	0	0	0	0	0.6343
ENSG00000183305.13	0	0	0	0	0	0	0	0	0
ENSG00000198930.12	0.1084	0	0	0	0	0	0.1201	0	0
ENSG00000213401.9	0.1239	0	0	0	0.04976	0	0	0	0
ENSG00000242599.7	0	0	0	0	0	0	0	0	0
ENSG00000231447.1	0	0	0	0	0	0	0	0	0
ENSG00000268606.5	0	0	0	0	0	0	0	0.02384	0
ENSG00000268916.6	0.1639	0	0	0	0	0.05079	0	0	0.4078
ENSG00000197172.10	0	0.2027	0	0	0.153	0.2362	0	0	0.02634
ENSG00000147400.8	92.95	108.6	73.06	91.82	84.96	107	36.47	75.81	37.67
ENSG00000147383.10	13.28	23.63	15.65	33.77	20.02	29.43	53.95	18.37	95.78
ENSG00000147394.18	28.1	93.26	27.67	81.35	53.88	115.5	294.6	26.35	295.9
ENSG00000198883.11	0.06883	0.2964	0.1448	0.2146	0.152	0.3359	0.05721	0.252	0.2711
ENSG00000234200.2	0	0	0	0	0	0.2823	0	0	0
ENSG00000229979.1	0	0	0	0	0	0	0	0.6156	0
ENSG00000183837.9	1.247	0.7152	0.6645	1.448	0.5325	0.7631	1.295	0.8672	0.4582
ENSG00000235961.5	2.438	3.487	2.706	2.672	0.9466	7.893	0.9501	2.526	0.1555
ENSG00000268883.2	0.937	0.6922	0.7471	0.4392	0.3168	0.04584	0.1093	0	0
ENSG00000224931.3	0	0	0	0	0	0	0	0	0
ENSG00000198681.6	0	0	0	0.06164	0.1667	0	0	0	0.0287
ENSG00000235219.1	0	0	0	0	0	0	0	0	0.1583
ENSG00000273877.4	0	0	0	0	0	0	0	0	0
ENSG00000231600.1	0	0	0	0	0	0	0	0	0
ENSG00000278803.1	0	0	0	0	0	0	0	0	0
ENSG00000225110.2	0	0	0	0	0.02839	0	0	0.01618	0
ENSG00000063587.13	10.44	8.369	6.75	7.881	12.03	11.72	3.989	4.413	1.754
ENSG00000232249.1	0	0	0	0	0	0	0	0	0
ENSG00000214897.4	0.06846	0	0.0144	0	0.04123	0.07953	0	0.1097	0
ENSG00000265170.2	0	0	0	0	0	0	0	0	0
ENSG00000189420.8	3.015	1.54	1.036	0.8719	0.9419	0.91	0.419	1.846	0.209
ENSG00000183479.12	7.278	12.6	2.182	5.266	4.164	3.636	12.3	5.663	5.62
ENSG00000213397.10	12.81	18.35	7.957	6.562	6.401	5.212	3.621	9.396	2.421
ENSG00000224963.3	2.103	2.927	0.4597	2.067	0.3289	1.65	0	0.625	0
ENSG00000182492.15	486.7	1377	382.8	979.6	574.8	971.6	129.3	413.7	133.5
ENSG00000067842.17	0.1021	0.2556	0.119	0.1329	0.1135	0.1533	0.03482	0.1079	0.02605
ENSG00000262919.7	21.65	22.11	23.21	30.56	28.71	21.84	17.55	28.34	13.16
ENSG00000260081.1	4.963	5.949	3.291	2.813	2.838	4.543	1.333	3.923	0.9976
ENSG00000217889.3	0	0.1773	0.05846	0	0	0.1291	0.154	0	0
ENSG00000213391.3	0	0.406	0	0	0	0.1479	0	0	0
ENSG00000228616.1	0	0	0	0	0	0	0	0	0
ENSG00000130829.17	0	0.0544	0.03589	0.03797	0.01712	0.09907	0.189	0	1.167
ENSG00000237793.3	0	0.1422	0	0	0	0	0.1235	0.204	0.2772
ENSG00000244335.3	0	0	0	0	0	0	0	0	0
ENSG00000130822.15	0.5385	1.168	0.4759	0.6354	0.8648	0.9009	0.4923	1.701	0.6474
ENSG00000130821.15	10.82	22.26	9.997	24	24.84	21.11	22.97	26.13	53.24
