"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation_status"
"ENST00000469017",0.999123348858663,2.40317016430065,0.464138626990627,5.17769912812962,2.24639121592618e-07,1.47337670333194e-06,"Upregulated"
"ENST00000469048",2.31432555886895,3.59419916623168,0.459644250953241,7.81952381385776,5.30235307903394e-15,9.07150328452577e-14,"Upregulated"
"ENST00000469078",1.42013597715891,2.92011810338645,0.461815649924377,6.32312504754794,2.56325702193288e-10,2.52557767440551e-09,"Upregulated"
"ENST00000469093",1.67699922988016,3.14470450142349,0.538305261855268,5.84186097417157,5.16208791506744e-09,4.25883439256965e-08,"Upregulated"
"ENST00000469097",1.9476409276368,3.33923980274305,0.473257500865958,7.05586239337564,1.71533512897109e-12,2.2263490578473e-11,"Upregulated"
"ENST00000469239",0.921679664058594,2.28028995315661,0.465522550348532,4.89834477717434,9.6647342781671e-07,5.75290436895525e-06,"Upregulated"
"ENST00000469249",7.06156634087841,5.21729926920284,0.475497827674756,10.9722883377114,5.19409426815858e-28,3.26678783552864e-26,"Upregulated"
"ENST00000469262",3.15266914637516,4.02977312984202,0.454339216535648,8.86952519874728,7.34584351437154e-19,1.890520195668e-17,"Upregulated"
"ENST00000469448",2.62075187967007,3.78336344745303,0.454328412036427,8.32737585240364,8.26540074691211e-17,1.71893847725658e-15,"Upregulated"
"ENST00000469456",1.01378088170462,2.42812083811712,0.463179721018692,5.24228658538167,1.58598781498944e-07,1.06218590522361e-06,"Upregulated"
"ENST00000469505",1.12183862608506,2.54864467382844,0.462381136537014,5.51199967394089,3.54779578392282e-08,2.61597832960961e-07,"Upregulated"
"ENST00000469507",0.895951038675465,2.2511730281091,0.469344958353432,4.796414637129,1.61530746459009e-06,9.26360500982234e-06,"Upregulated"
"ENST00000469534",3.41170171425447,4.16438250101428,0.460715116122083,9.03895347751249,1.58178856520955e-19,4.33875030653156e-18,"Upregulated"
"ENST00000469668",0.794948719397867,2.06263697801761,0.468855621824808,4.3993009404254,1.08600140459028e-05,5.40003206036934e-05,"Upregulated"
"ENST00000469672",1.92315371937825,3.33885091557824,0.455075825356958,7.33691119047967,2.18579541782827e-13,3.12222122864775e-12,"Upregulated"
"ENST00000469713",1.12946775185023,2.5778861426024,0.461724640542813,5.58316779362647,2.36176681146492e-08,1.78619757739556e-07,"Upregulated"
"ENST00000469737",1.70731313265567,3.18793147164801,0.459178917905242,6.94267821831029,3.84735110233151e-12,4.81407814969211e-11,"Upregulated"
"ENST00000469786",1.58067004453163,3.06202295149111,0.458185971112532,6.68292602686229,2.34217821170611e-11,2.65496453581009e-10,"Upregulated"
"ENST00000469953",0.832760453001845,2.10636176761891,0.469784256630557,4.48367891833245,7.33670316731328e-06,3.77055835564189e-05,"Upregulated"
"ENST00000469957",1.69352076239055,3.17474983054312,0.477858236507832,6.64370641331635,3.05891586316258e-11,3.41789409339637e-10,"Upregulated"
"ENST00000470089",0.933117697766145,2.2729849944217,0.469364048018314,4.84269087932574,1.28092484845418e-06,7.47201800260686e-06,"Upregulated"
"ENST00000470167",1.90993979254414,3.32538108530128,0.467972490344079,7.10593283561662,1.19512527711802e-12,1.57043751324565e-11,"Upregulated"
"ENST00000470191",4.29106578238589,4.49956578282497,0.48447215452526,9.28756325992389,1.57860861838539e-20,4.84163163151198e-19,"Upregulated"
"ENST00000470197",2.45776137204034,3.71416327460167,0.475107256999869,7.81752587416843,5.38716585311374e-15,9.20006780919915e-14,"Upregulated"
"ENST00000470213",0.732818628296363,1.95133081868378,0.470271915403486,4.1493671103229,3.33395766866902e-05,0.000151143648918274,"Upregulated"
"ENST00000470231",13.6834089886301,6.16655406571639,0.463477500829945,13.3049696148659,2.16581157383121e-40,3.87727797361608e-38,"Upregulated"
"ENST00000470232",1.93624749257479,3.35861056739954,0.460993136050959,7.28559777737834,3.20247108809764e-13,4.48911926605498e-12,"Upregulated"
"ENST00000470339",1.57646547984719,3.05085745666232,0.475399857990526,6.41745554901516,1.38570801270379e-10,1.41869869468426e-09,"Upregulated"
"ENST00000470352",3.37875307502492,4.14735945898897,0.467786245170805,8.865928619758,7.58690694641078e-19,1.94519595526592e-17,"Upregulated"
"ENST00000470396",2.82476317729374,3.88409867089207,0.453103366667945,8.57221322245992,1.01514909192165e-17,2.31522102002643e-16,"Upregulated"
"ENST00000470442",1.25771951718199,2.71436985179657,0.461049037405849,5.88737776586481,3.92371165071291e-09,3.2845987239653e-08,"Upregulated"
"ENST00000470450",12.0078716430916,5.97072193486948,0.485019607984529,12.3102691861891,7.97567314512324e-35,9.0618232021744e-33,"Upregulated"
"ENST00000470529",10.6909601632846,5.80453138906442,0.474198946298145,12.2407091672762,1.88379428783659e-34,2.06486994606088e-32,"Upregulated"
"ENST00000470578",9.2614676716659,5.60145317318984,0.494531295884346,11.3267920954791,9.66810994376261e-30,7.11503121995354e-28,"Upregulated"
"ENST00000470671",2.32685678385802,3.6101553063607,0.472283781558548,7.64403828233758,2.1051277334816e-14,3.38265713572502e-13,"Upregulated"
"ENST00000470761",1.92159270591069,3.35473362862224,0.456865186443539,7.3429399485155,2.08952296027776e-13,2.99143838594993e-12,"Upregulated"
"ENST00000470794",0.787176840721816,2.05178303430078,0.470094679822157,4.3646165812321,1.27345921282121e-05,6.25158675541936e-05,"Upregulated"
"ENST00000470797",0.73775585480425,1.95184148741499,0.471127310028359,4.14291730890638,3.42915614213185e-05,0.000155151520333438,"Upregulated"
"ENST00000471044",3.61932231211293,4.2487568041274,0.464791428605369,9.14121161157384,6.1756493650303e-20,1.76427705821986e-18,"Upregulated"
"ENST00000471290",2.44068438290534,3.66986210086582,0.475965377402644,7.71035515417605,1.25468082833777e-14,2.06193705740182e-13,"Upregulated"
"ENST00000471349",2.89465558880023,3.9342867218232,0.469296193277444,8.3833765928233,5.14305944902457e-17,1.08983242677141e-15,"Upregulated"
"ENST00000471355",0.693052115081974,1.85679292122018,0.475629395813071,3.90386493678774,9.46686253125931e-05,0.000395055597687363,"Upregulated"
"ENST00000471361",1.43923525186073,2.94302916061274,0.461975624442586,6.37052910348627,1.88377191082189e-10,1.89298691330664e-09,"Upregulated"
"ENST00000471443",1.45596971766512,2.94920369575357,0.464976931799946,6.34268819387894,2.25790128075975e-10,2.24328855848343e-09,"Upregulated"
"ENST00000471486",6.06317629546018,4.99014513947901,0.471006475789614,10.5946423159328,3.15544957545383e-26,1.68098334286397e-24,"Upregulated"
"ENST00000471509",16.1374849802722,6.39750457787898,0.511579572858459,12.5053948931792,6.97523343248955e-36,8.52979937607308e-34,"Upregulated"
"ENST00000471578",0.619706937703794,1.72603105098121,0.475551954911162,3.62953202727061,0.000283935502600775,0.00107320065408201,"Upregulated"
"ENST00000471596",9.17119049165054,5.5808238259032,0.482708490854339,11.5614784733241,6.45870812734027e-31,5.20231175932508e-29,"Upregulated"
"ENST00000471613",1.72669745533536,3.1849848126741,0.458893513422643,6.94057492536555,3.90507394113621e-12,4.87995918615884e-11,"Upregulated"
