TF_gene,tissue_cervix_ectocervix,TF_transcript_id_cervix_ectocervix,target_gene_cervix_ectocervix,target_transcript_id_cervix_ectocervix,importance_cervix_ectocervix,cervix_ectocervix_percentage,cervix_ectocervix_opposite_percentage,tissue_fallopian_tube,TF_transcript_id_fallopian_tube,target_gene_fallopian_tube,target_transcript_id_fallopian_tube,importance_fallopian_tube,fallopian_tube_percentage,fallopian_tube_opposite_percentage,log2FoldChange,regulation_status,is_common_TF
SF3B1,cervix_ectocervix,SF3B1-201,FOXO4,FOXO4-202,2.8036120809964995,0.41325739826262475,0.5867426017373752,fallopian_tube,0,HIC1,HIC1-202,3.1661582462161704,0.0,0.0,0.0,0,False
SPTAN1,cervix_ectocervix,SPTAN1-217,RNF14,RNF14-203,2.802773719162461,0.5024420444383298,0.49755795556167015,fallopian_tube,SPTAN1-201,NCOA4,NCOA4-204,3.6014731474891546,0.4987337679831888,0.5012662320168112,0.0,0,False
ECHDC1,cervix_ectocervix,0,BTG2,BTG2-201,2.8026793605463225,0.08872629399981832,0.9112737060001816,fallopian_tube,0,ZNF76,ZNF76-202,3.0437776714956564,0.4969937316105923,0.5030062683894077,0.0,0,False
TIMM13,cervix_ectocervix,TIMM13-201,IRF3,IRF3-219,2.802458567895254,0.4571619812583668,0.5428380187416332,fallopian_tube,TIMM13-202,SMARCC2,SMARCC2-202,3.659682936136168,0.0,0.0,0.0,0,False
SET,cervix_ectocervix,SET-203,LMO4,LMO4-201,2.80182817436857,0.5598656271788046,0.4401343728211954,fallopian_tube,SET-204,ENO1,ENO1-201,3.118324913317024,0.4667114244153519,0.5332885755846482,0.0,0,False
USP34,cervix_ectocervix,0,CGGBP1,CGGBP1-201,2.7990281833533026,0.47910527414901277,0.5208947258509873,fallopian_tube,USP34-203,MAZ,MAZ-201,3.5038358439034583,0.5096303097877178,0.49036969021228216,0.0,0,False
ICMT,cervix_ectocervix,ICMT-201,STAT3,STAT3-201,2.79675182306166,0.4310900712454587,0.5689099287545414,fallopian_tube,ICMT-201,CREBZF,CREBZF-204,2.998999627845884,0.5328637725043609,0.4671362274956391,0.0,0,False
NUP35,cervix_ectocervix,0,SMARCB1,SMARCB1-204,2.795370470939583,0.5422555085205687,0.4577444914794313,fallopian_tube,NUP35-201,USF2,USF2-205,2.8834525487124933,0.4957189799601981,0.5042810200398019,0.0,0,False
LMBRD1,cervix_ectocervix,0,NPM1,NPM1-210,2.793757540489464,0.5465507663148264,0.45344923368517365,fallopian_tube,0,CTNNB1,CTNNB1-203,4.798359185812322,0.43067233045261455,0.5693276695473855,0.0,0,False
TMEM127,cervix_ectocervix,TMEM127-202,DNMT1,DNMT1-224,2.790223236484849,0.5157783689569764,0.4842216310430236,fallopian_tube,TMEM127-201,KLF10,KLF10-201,3.4095429144707063,0.7036120104107155,0.2963879895892845,5.64473147620936,Upregulated,False
TMEM185B,cervix_ectocervix,0,DDX5,DDX5-213,2.788865919708862,0.38495507842241505,0.615044921577585,fallopian_tube,TMEM185B-201,RXRB,RXRB-201,2.831816644415238,0.506615957531099,0.493384042468901,5.96952957657935,Upregulated,False
MEIS2,cervix_ectocervix,0,THRA,THRA-201,2.7874011862276173,0.5824678898008406,0.41753211019915937,fallopian_tube,0,BTG2,BTG2-201,3.334613678378304,0.9112737060001816,0.08872629399981835,0.0,0,False
JRKL,cervix_ectocervix,0,TBPL1,TBPL1-206,2.7868500736547843,0.5426613093831246,0.4573386906168754,fallopian_tube,0,PARP10,PARP10-201,3.5277169801156734,0.5561055446888348,0.4438944553111652,0.0,0,False
SFXN4,cervix_ectocervix,SFXN4-201,ZNF692,ZNF692-227,2.7846037627397413,0.4888406506053565,0.5111593493946436,fallopian_tube,SFXN4-201,DR1,DR1-201,4.539919170130463,0.44158559869079006,0.5584144013092099,0.0,0,False
WAC,cervix_ectocervix,0,NPM1,NPM1-210,2.783284034015568,0.5465507663148264,0.45344923368517365,fallopian_tube,WAC-203,GTF2I,GTF2I-218,2.773241887399996,0.4810467017990187,0.5189532982009812,0.0,0,False
CNOT2,cervix_ectocervix,CNOT2-202,VHL,VHL-202,2.779648208941337,0.5192729766803841,0.4807270233196159,fallopian_tube,CNOT2-202,CITED2,CITED2-203,2.900692963176229,0.7991449851374369,0.20085501486256307,0.0,0,False
TRIP4,cervix_ectocervix,0,MTA1,MTA1-201,2.778830570234855,0.421831252364737,0.578168747635263,fallopian_tube,0,XBP1,XBP1-201,2.90510735422479,0.6933066933066933,0.30669330669330674,0.0,0,False
HMGB1,cervix_ectocervix,HMGB1-202,ID2,ID2-203,2.776647503942152,0.4320379339867207,0.5679620660132794,fallopian_tube,HMGB1-206,SON,SON-214,2.8359115286455387,0.0,0.0,5.62604051975522,Upregulated,False
SAMD8,cervix_ectocervix,0,SOX18,SOX18-201,2.774725708173325,0.38929110993387883,0.6107088900661212,fallopian_tube,SAMD8-203,IKZF5,IKZF5-201,3.185513822865602,0.5057984952197772,0.49420150478022284,0.0,0,False
NOA1,cervix_ectocervix,0,CTCF,CTCF-201,2.7728021327861203,0.5086358313817331,0.4913641686182669,fallopian_tube,0,PML,PML-201,3.554367904341798,0.0,0.0,0.0,0,False
CFL1,cervix_ectocervix,CFL1-212,TRIM28,TRIM28-207,2.77202910686954,0.48152299579843777,0.5184770042015623,fallopian_tube,CFL1-203,ENO1,ENO1-201,3.332734469263242,0.4667114244153519,0.5332885755846482,-8.16823247598602,Downregulated,False
RHOC,cervix_ectocervix,RHOC-202,EP300,EP300-201,2.7692992789587247,0.455487927228948,0.544512072771052,fallopian_tube,RHOC-208,TRIM22,TRIM22-201,3.247329505643458,0.5625288246905382,0.4374711753094618,0.0,0,False
EDF1,cervix_ectocervix,EDF1-201,DRAP1,DRAP1-208,2.769103332238828,0.0,0.0,fallopian_tube,EDF1-203,MED15,MED15-202,2.871661000299526,0.47364705160082266,0.5263529483991773,0.0,0,False
GANAB,cervix_ectocervix,GANAB-211,MED15,MED15-202,2.76895228410883,0.5263529483991773,0.47364705160082266,fallopian_tube,GANAB-211,STAT3,STAT3-201,2.7142436907716045,0.5689099287545414,0.4310900712454586,0.0,0,False
NDRG2,cervix_ectocervix,NDRG2-211,KAT5,KAT5-203,2.7672813960714526,0.41565369479667685,0.5843463052033231,fallopian_tube,NDRG2-210,KAT2B,KAT2B-201,2.873077417501176,0.4226504877468475,0.5773495122531525,7.26218401853645,Upregulated,False
EEF1A1,cervix_ectocervix,EEF1A1-207,NCOA4,NCOA4-204,2.766078389561564,0.5012662320168112,0.4987337679831888,fallopian_tube,EEF1A1-202,TLE5,TLE5-204,3.0489107630947423,0.0,0.0,0.0,0,False
NFS1,cervix_ectocervix,0,DDX5,DDX5-202,2.7650000613784416,0.3923463621838587,0.6076536378161412,fallopian_tube,NFS1-204,RBPJ,RBPJ-210,3.365913922556014,0.0,0.0,5.51854647178007,Upregulated,False
SHANK3,cervix_ectocervix,0,KAT6A,KAT6A-201,2.7593480243202446,0.5232015587345537,0.47679844126544635,fallopian_tube,SHANK3-201,DDX5,DDX5-202,3.050090984711397,0.6076536378161412,0.39234636218385877,6.27925900222563,Upregulated,False
MYOF,cervix_ectocervix,0,HBP1,HBP1-208,2.759209470384812,0.5322782920274709,0.4677217079725291,fallopian_tube,MYOF-202,CREBL2,CREBL2-201,3.037630376138808,0.4810096510764662,0.5189903489235338,0.0,0,False
ACAP3,cervix_ectocervix,ACAP3-202,HMGB1,HMGB1-205,2.758914423765133,0.5429310380934431,0.4570689619065569,fallopian_tube,ACAP3-202,PML,PML-203,3.284316340040388,0.0,0.0,0.0,0,False
LONRF1,cervix_ectocervix,0,YAP1,YAP1-202,2.757777883224675,0.5890255923478515,0.41097440765214854,fallopian_tube,LONRF1-201,XBP1,XBP1-206,3.6565450943484,0.0,0.0,5.45877684045804,Upregulated,False
TUBB,cervix_ectocervix,TUBB-205,IRF9,IRF9-202,2.7564491320052973,0.5346471385118728,0.46535286148812716,fallopian_tube,TUBB-205,HDAC5,HDAC5-204,2.847094792166396,0.47745894370943137,0.5225410562905686,0.0,0,False
RBM8A,cervix_ectocervix,RBM8A-201,PAWR,PAWR-201,2.754673788674463,0.4538693314008925,0.5461306685991075,fallopian_tube,RBM8A-205,VEZF1,VEZF1-201,5.269561501261895,0.5396147761231511,0.4603852238768489,0.0,0,False
AP2A2,cervix_ectocervix,AP2A2-213,FUS,FUS-202,2.754300554773263,0.46780708152270506,0.5321929184772949,fallopian_tube,AP2A2-202,PARK7,PARK7-208,3.7879704682606,0.5259380569336737,0.4740619430663263,0.0,0,False
ROMO1,cervix_ectocervix,ROMO1-203,MED15,MED15-202,2.753414223287876,0.5263529483991773,0.47364705160082266,fallopian_tube,0,HIF1A,HIF1A-202,2.716666455689949,0.6015919729799127,0.39840802702008726,0.0,0,False
TXN2,cervix_ectocervix,TXN2-201,KLF13,KLF13-204,2.7513835231078856,0.353518884391844,0.646481115608156,fallopian_tube,0,KMT2B,KMT2B-204,2.74850891650378,0.0,0.0,0.0,0,False
CKAP5,cervix_ectocervix,CKAP5-210,ZMIZ1,ZMIZ1-201,2.748526968734102,0.6090682196339433,0.3909317803660567,fallopian_tube,CKAP5-212,PARP14,PARP14-202,3.5570500001435628,0.49728071398689166,0.5027192860131083,0.0,0,False
CYB561D2,cervix_ectocervix,0,MAFF,MAFF-201,2.747808186653068,0.0,0.0,fallopian_tube,0,KMT2A,KMT2A-213,3.667458868944765,0.5227892481495909,0.47721075185040907,0.0,0,False
MX1,cervix_ectocervix,MX1-202,ENO1,ENO1-203,2.746878187180916,0.0,0.0,fallopian_tube,MX1-202,APEX1,APEX1-210,3.212443268189512,0.5747247648373898,0.42527523516261023,0.0,0,False
C1orf50,cervix_ectocervix,C1orf50-201,CTBP1,CTBP1-203,2.7462916456850084,0.47584521948999986,0.5241547805100002,fallopian_tube,C1orf50-201,CEBPG,CEBPG-201,2.764835050129044,0.0,0.0,0.0,0,False
GPBP1L1,cervix_ectocervix,0,SPEN,SPEN-205,2.74527400867091,0.4499952512109412,0.5500047487890588,fallopian_tube,GPBP1L1-201,BCL6,BCL6-201,2.949487952736918,0.6345568384169108,0.3654431615830892,0.0,0,False
EIF5B,cervix_ectocervix,EIF5B-201,SRSF2,SRSF2-204,2.743613984851054,0.0,0.0,fallopian_tube,0,NFKB2,NFKB2-201,3.783326486885109,0.5278125229931573,0.4721874770068427,0.0,0,False
RAB13,cervix_ectocervix,RAB13-201,FUS,FUS-209,2.742711468223708,0.5982822904728055,0.40171770952719454,fallopian_tube,RAB13-201,KAT5,KAT5-203,3.151919549308637,0.5843463052033231,0.4156536947966769,0.0,0,False
EVA1B,cervix_ectocervix,0,PML,PML-209,2.742582726570184,0.54709299666072,0.45290700333928,fallopian_tube,EVA1B-202,MEIS1,MEIS1-209,2.881296117587925,0.4605049185572232,0.5394950814427768,0.0,0,False
TBRG4,cervix_ectocervix,TBRG4-201,MBD1,MBD1-224,2.742505868977521,0.5071179156594146,0.49288208434058545,fallopian_tube,TBRG4-201,BCL6,BCL6-202,2.760507500491165,0.5740491709910138,0.4259508290089862,0.0,0,False
YEATS2,cervix_ectocervix,YEATS2-201,GTF2B,GTF2B-201,2.741157512346894,0.4747908267221572,0.5252091732778428,fallopian_tube,0,IRF3,IRF3-201,2.9449963610347583,0.5225169482406112,0.47748305175938877,0.0,0,False
PTPRK,cervix_ectocervix,PTPRK-207,ATF7,ATF7-201,2.741081980795439,0.5238803608165848,0.47611963918341516,fallopian_tube,0,TGFB1I1,TGFB1I1-201,3.185330208900635,0.0,0.0,0.0,0,False
ATXN1L,cervix_ectocervix,ATXN1L-201,SP100,SP100-204,2.740871714489145,0.5220243673851921,0.4779756326148079,fallopian_tube,ATXN1L-201,THAP7,THAP7-204,2.7113656472505108,0.0,0.0,0.0,0,False
VIRMA,cervix_ectocervix,VIRMA-206,SREBF2,SREBF2-201,2.740448568402997,0.460187185025198,0.539812814974802,fallopian_tube,VIRMA-206,XBP1,XBP1-201,3.37795871409994,0.6933066933066933,0.30669330669330674,0.0,0,False
TXLNG,cervix_ectocervix,0,HOXD9,HOXD9-201,2.7386707000135297,0.7111777169138546,0.28882228308614544,fallopian_tube,TXLNG-201,CREBZF,CREBZF-204,2.711332500376442,0.5328637725043609,0.4671362274956391,5.41786463389708,Upregulated,False
SARNP,cervix_ectocervix,SARNP-201,RFXANK,RFXANK-208,2.738250566280677,0.48260234227747306,0.517397657722527,fallopian_tube,SARNP-201,PHF5A,PHF5A-201,4.130527322567333,0.5151476497225589,0.4848523502774411,0.0,0,False
SUSD6,cervix_ectocervix,SUSD6-201,HDAC7,HDAC7-217,2.7369649706415538,0.0,0.0,fallopian_tube,SUSD6-201,NR1H3,NR1H3-225,4.900250696047968,0.0,0.0,0.0,0,False
TTC14,cervix_ectocervix,TTC14-203,EWSR1,EWSR1-215,2.7368445640671983,0.4551118495223402,0.5448881504776598,fallopian_tube,TTC14-203,PHF8,PHF8-202,2.7743914391633333,0.5044957209403098,0.4955042790596902,0.0,0,False
CIZ1,cervix_ectocervix,CIZ1-204,SF1,SF1-204,2.734268252325025,0.4455539959110189,0.5544460040889811,fallopian_tube,CIZ1-216,OSR2,OSR2-203,2.754776391846875,0.0,0.0,0.0,0,False
SUPT16H,cervix_ectocervix,0,SMAD7,SMAD7-201,2.733358288203956,0.5865821017106948,0.4134178982893052,fallopian_tube,0,NCOA6,NCOA6-201,2.9874696470128828,0.5123633662315611,0.4876366337684389,0.0,0,False
CPNE1,cervix_ectocervix,CPNE1-222,SF1,SF1-211,2.733303523118606,0.4964782373126241,0.5035217626873759,fallopian_tube,0,TLE5,TLE5-207,4.717988580690825,0.505163579929935,0.494836420070065,0.0,0,False
AK1,cervix_ectocervix,AK1-203,YBX3,YBX3-217,2.733224958426874,0.4683620471243983,0.5316379528756017,fallopian_tube,0,TRIM25,TRIM25-201,2.7367300981358724,0.5594690375528475,0.4405309624471525,0.0,0,False
SLC43A3,cervix_ectocervix,0,SP100,SP100-204,2.733012465775502,0.5220243673851921,0.4779756326148079,fallopian_tube,0,BHLHE40,BHLHE40-201,4.352724736325749,0.34821154457269354,0.6517884554273065,0.0,0,False
U2AF2,cervix_ectocervix,U2AF2-207,SMARCA4,SMARCA4-217,2.732629708226557,0.0,0.0,fallopian_tube,0,KLF13,KLF13-201,2.9994632780333417,0.6613295563013826,0.33867044369861743,-5.99201383024252,Downregulated,False
MRPL34,cervix_ectocervix,MRPL34-201,NME2,NME2-204,2.7322359272141763,0.0,0.0,fallopian_tube,MRPL34-206,SMARCA5,SMARCA5-201,2.966086935948797,0.5361943757725586,0.4638056242274414,0.0,0,False
PRRC2A,cervix_ectocervix,PRRC2A-214,KAT2B,KAT2B-201,2.7318883463179944,0.5773495122531526,0.42265048774684744,fallopian_tube,0,SMAD7,SMAD7-201,4.088793133260656,0.4134178982893053,0.5865821017106947,0.0,0,False
RBMX,cervix_ectocervix,RBMX-201,TFDP1,TFDP1-201,2.730855167927966,0.5405050984648081,0.4594949015351919,fallopian_tube,RBMX-201,ATF7,ATF7-201,2.7790933890825924,0.47611963918341516,0.5238803608165848,0.0,0,False
UTP18,cervix_ectocervix,UTP18-201,BCL6,BCL6-202,2.7300956351218524,0.4259508290089862,0.5740491709910138,fallopian_tube,0,TSHZ1,TSHZ1-201,3.275584945739592,0.4683218467159345,0.5316781532840655,0.0,0,False
NUP85,cervix_ectocervix,NUP85-201,TRIM28,TRIM28-201,2.727822089131625,0.431023116124779,0.5689768838752209,fallopian_tube,NUP85-216,PHB1,PHB1-201,3.226520685484985,0.5245791067673549,0.47542089323264514,5.39832728962389,Upregulated,False
CDYL,cervix_ectocervix,0,ZBTB4,ZBTB4-202,2.719829098676468,0.49136403311556065,0.5086359668844394,fallopian_tube,CDYL-202,TRIM25,TRIM25-201,2.702993239699932,0.5594690375528475,0.4405309624471525,0.0,0,False
UBL7,cervix_ectocervix,UBL7-202,HMGB1,HMGB1-205,2.7195501040827343,0.5429310380934431,0.4570689619065569,fallopian_tube,UBL7-202,MAML1,MAML1-201,2.719557263502536,0.5170544192317622,0.4829455807682378,0.0,0,False
GTF2IRD1,cervix_ectocervix,0,MEIS1,MEIS1-209,2.719452740888052,0.5394950814427768,0.4605049185572232,fallopian_tube,0,DR1,DR1-201,2.819849372040685,0.44158559869079006,0.5584144013092099,0.0,0,False
CHD3,cervix_ectocervix,CHD3-204,KAT5,KAT5-203,2.7194140075815407,0.41565369479667685,0.5843463052033231,fallopian_tube,0,TGIF1,TGIF1-204,4.738242688570309,0.6485809356038365,0.35141906439616355,0.0,0,False
QKI,cervix_ectocervix,QKI-204,RYBP,RYBP-201,2.719074889169705,0.5,0.5,fallopian_tube,QKI-204,ZNF322,ZNF322-201,3.065873111911957,0.0,0.0,0.0,0,False
PDLIM1,cervix_ectocervix,PDLIM1-201,ZSCAN18,ZSCAN18-209,2.718825539976882,0.4133911148280494,0.5866088851719506,fallopian_tube,0,KMT2B,KMT2B-202,2.734990887319578,0.5368434720508991,0.4631565279491009,0.0,0,False
LARP7,cervix_ectocervix,LARP7-201,STAT2,STAT2-202,2.716702338843576,0.5588379304716827,0.44116206952831727,fallopian_tube,0,ZMYND11,ZMYND11-214,2.7296713450561665,0.0,0.0,-5.56264147078728,Downregulated,False
CDK5RAP3,cervix_ectocervix,CDK5RAP3-206,ZBTB7B,ZBTB7B-202,2.7155658219622785,0.5561684073107049,0.44383159268929506,fallopian_tube,CDK5RAP3-211,ZFPM2,ZFPM2-201,2.720910255914057,0.0,0.0,0.0,0,False
COL5A2,cervix_ectocervix,0,KDM5A,KDM5A-201,2.714970210634312,0.5391645894705039,0.46083541052949606,fallopian_tube,COL5A2-201,ID1,ID1-202,2.855866363311028,0.6147340010084332,0.38526599899156677,6.98225821554422,Upregulated,False
DEPP1,cervix_ectocervix,DEPP1-201,XBP1,XBP1-202,2.713963630538546,0.4978448925460409,0.5021551074539591,fallopian_tube,DEPP1-201,SP3,SP3-202,3.1773095425066686,0.4040789566113284,0.5959210433886716,1.56370055995136,Upregulated,False
MRPL30,cervix_ectocervix,MRPL30-201,MED15,MED15-222,2.7134968938843667,0.5308946001611892,0.46910539983881083,fallopian_tube,MRPL30-201,SP100,SP100-204,3.0108750546754983,0.4779756326148079,0.5220243673851921,0.0,0,False
CCNL1,cervix_ectocervix,CCNL1-216,PIAS3,PIAS3-203,2.713034852649248,0.48145408432843706,0.5185459156715629,fallopian_tube,CCNL1-216,TLE1,TLE1-201,3.374922380862217,0.49322258752956105,0.506777412470439,0.0,0,False
TEPSIN,cervix_ectocervix,TEPSIN-201,LMO4,LMO4-201,2.7124483481971287,0.5598656271788046,0.4401343728211954,fallopian_tube,TEPSIN-201,SON,SON-214,3.082321704339054,0.0,0.0,0.0,0,False
CTNNB1,cervix_ectocervix,CTNNB1-203,NCOR2,NCOR2-209,2.7113146692977765,0.4847238878419279,0.5152761121580721,fallopian_tube,CTNNB1-201,EMX2,EMX2-204,2.873808298534707,0.0,0.0,0.0,0,False
FURIN,cervix_ectocervix,0,HMGB1,HMGB1-201,2.705765737754992,0.5234471435590763,0.4765528564409237,fallopian_tube,0,MNT,MNT-201,3.845666367029413,0.5607513206808844,0.4392486793191156,0.0,0,False
CD164,cervix_ectocervix,CD164-202,DAXX,DAXX-202,2.703887914320555,0.47836716312284877,0.5216328368771512,fallopian_tube,CD164-202,LRRFIP1,LRRFIP1-210,3.069623443772259,0.40345220776156965,0.5965477922384304,0.0,0,False
PRR12,cervix_ectocervix,0,TRIM27,TRIM27-202,2.7017166929033016,0.42749409643754926,0.5725059035624507,fallopian_tube,PRR12-201,SMARCC2,SMARCC2-203,3.626224699582643,0.0,0.0,0.0,0,False
C1orf115,cervix_ectocervix,0,HMGB1,HMGB1-202,2.700890402988449,0.5303633846594495,0.46963661534055046,fallopian_tube,C1orf115-201,NFYA,NFYA-201,3.3292860738926167,0.4865812917594655,0.5134187082405345,5.6939044957925,Upregulated,False
RPL7L1,cervix_ectocervix,0,SFPQ,SFPQ-201,2.7002840773099104,0.4697026587280302,0.5302973412719698,fallopian_tube,RPL7L1-208,HSF1,HSF1-204,2.923205863040612,0.5335622090239504,0.46643779097604965,0.0,0,False
AKT3,cervix_ectocervix,0,SAP30,SAP30-201,2.700074814977792,0.41299273432619915,0.5870072656738008,fallopian_tube,AKT3-201,IKZF5,IKZF5-201,2.992484696709555,0.5057984952197772,0.49420150478022284,6.88755306357571,Upregulated,False
USP14,cervix_ectocervix,USP14-201,ZGPAT,ZGPAT-202,2.6981731281982344,0.519966681366064,0.48003331863393595,fallopian_tube,0,E2F4,E2F4-201,3.9804702061954536,0.5298719965287194,0.4701280034712806,0.0,0,False
HSD17B8,cervix_ectocervix,0,TSG101,TSG101-201,2.6949771897422345,0.5061558724159652,0.49384412758403484,fallopian_tube,0,RREB1,RREB1-204,4.019725842702028,0.0,0.0,0.0,0,False
THOC5,cervix_ectocervix,0,MAML1,MAML1-201,2.694774406332767,0.4829455807682378,0.5170544192317622,fallopian_tube,THOC5-204,ZNF503,ZNF503-201,2.7855607072802027,0.4720571407478498,0.5279428592521502,5.76952269055073,Upregulated,False
ENSA,cervix_ectocervix,ENSA-201,HDGF,HDGF-203,2.68902733911967,0.4337615954740119,0.5662384045259881,fallopian_tube,ENSA-201,ZNF503,ZNF503-201,3.375339543233307,0.4720571407478498,0.5279428592521502,0.0,0,False
ADGRA2,cervix_ectocervix,ADGRA2-202,NR2F2,NR2F2-203,2.688940474454135,0.5601236274673016,0.4398763725326984,fallopian_tube,0,MAX,MAX-204,2.961771404686388,0.5675041919932927,0.4324958080067073,0.0,0,False
EXT2,cervix_ectocervix,EXT2-208,RARA,RARA-202,2.68699963255543,0.49860836219693216,0.5013916378030678,fallopian_tube,EXT2-201,SMAD7,SMAD7-202,4.589050545879223,0.39279654058788116,0.6072034594121188,0.0,0,False
PROCR,cervix_ectocervix,0,PHB1,PHB1-201,2.686619658435499,0.47542089323264514,0.5245791067673549,fallopian_tube,PROCR-201,SFPQ,SFPQ-205,3.1112470547930178,0.597630551211372,0.402369448788628,0.0,0,False
HNRNPR,cervix_ectocervix,HNRNPR-201,NFKB1,NFKB1-201,2.685924716042254,0.5260583340952729,0.4739416659047271,fallopian_tube,0,RARG,RARG-203,2.7476897306918566,0.4250668843241282,0.5749331156758718,0.0,0,False
RARA,cervix_ectocervix,RARA-202,MAX,MAX-202,2.6846055145010475,0.0,0.0,fallopian_tube,0,NFE2L2,NFE2L2-202,3.601798717480136,0.5285985263004305,0.47140147369956953,0.0,0,False
SIK2,cervix_ectocervix,0,STAT5B,STAT5B-201,2.682732684533656,0.4317146232385453,0.5682853767614546,fallopian_tube,0,DAXX,DAXX-202,2.9760946933401686,0.5216328368771512,0.47836716312284877,0.0,0,False
ALDH2,cervix_ectocervix,ALDH2-202,NFATC4,NFATC4-224,2.6802169508811726,0.5993390540210676,0.4006609459789324,fallopian_tube,ALDH2-202,BPTF,BPTF-203,3.574563998926922,0.0,0.0,0.0,0,False
GPAT4,cervix_ectocervix,GPAT4-209,ZBTB7B,ZBTB7B-202,2.67862945339419,0.5561684073107049,0.44383159268929506,fallopian_tube,GPAT4-201,ENO1,ENO1-201,2.8655722716052794,0.4667114244153519,0.5332885755846482,0.0,0,False
TMEM69,cervix_ectocervix,0,KAT8,KAT8-201,2.6778641858171035,0.4683595616232102,0.5316404383767899,fallopian_tube,TMEM69-202,NFKB1,NFKB1-201,2.893226051030182,0.4739416659047271,0.5260583340952729,0.0,0,False
JOSD1,cervix_ectocervix,JOSD1-201,PARK7,PARK7-208,2.6746856654396765,0.4740619430663263,0.5259380569336737,fallopian_tube,JOSD1-201,FLYWCH1,FLYWCH1-205,3.214048395705075,0.0,0.0,0.0,0,False
RAD23A,cervix_ectocervix,RAD23A-203,DRAP1,DRAP1-201,2.673758356062068,0.5092135278608839,0.4907864721391161,fallopian_tube,RAD23A-203,DDX5,DDX5-201,3.419169019834021,0.5498265126114232,0.45017348738857677,0.0,0,False
PLEKHF2,cervix_ectocervix,0,DRAP1,DRAP1-201,2.6737236518690364,0.5092135278608839,0.4907864721391161,fallopian_tube,0,HMGA1,HMGA1-201,2.950428656104257,0.0,0.0,0.0,0,False
DIP2A,cervix_ectocervix,DIP2A-209,STAT3,STAT3-201,2.6729434917924766,0.4310900712454587,0.5689099287545414,fallopian_tube,0,MED12,MED12-201,2.8294174358832542,0.0,0.0,0.0,0,False
UQCRC2,cervix_ectocervix,UQCRC2-201,EWSR1,EWSR1-207,2.6728429223606103,0.4634537822042966,0.5365462177957034,fallopian_tube,UQCRC2-202,TSG101,TSG101-201,2.96263055929576,0.4938441275840349,0.5061558724159652,0.0,0,False
UBAP2,cervix_ectocervix,UBAP2-204,RB1,RB1-201,2.671428676102962,0.5522797202797203,0.4477202797202797,fallopian_tube,0,ZNF410,ZNF410-202,3.399399100270391,0.47988216140786105,0.520117838592139,-5.38198348651628,Downregulated,False
PHLDA3,cervix_ectocervix,PHLDA3-202,SNAI2,SNAI2-201,2.670892969894464,0.0,0.0,fallopian_tube,0,AKNA,AKNA-206,3.4480895401537883,0.0,0.0,0.0,0,False
RBBP4,cervix_ectocervix,RBBP4-214,MAZ,MAZ-201,2.6698907326888914,0.4903696902122822,0.5096303097877177,fallopian_tube,RBBP4-206,NFE2L2,NFE2L2-202,2.7227596717866422,0.5285985263004305,0.47140147369956953,6.44112564057208,Upregulated,False
DNTTIP1,cervix_ectocervix,0,SLC2A4RG,SLC2A4RG-208,2.6695532507230504,0.49491889162406105,0.505081108375939,fallopian_tube,0,ZNF143,ZNF143-203,3.3974235549253047,0.0,0.0,0.0,0,False
TMEM222,cervix_ectocervix,0,HMG20B,HMG20B-213,2.669151751581828,0.4918835635283112,0.5081164364716888,fallopian_tube,TMEM222-210,YY1,YY1-201,2.8127875272526386,0.5652518841729472,0.43474811582705275,0.0,0,False
